student_id,subject,marks,total_marks,percentage,exam_date,exam_type,term
9,English,67.72642710990145,100,67.72642710990145,2025-12-26T04:50:14.247416,midterm,2
9,Social Studies,74.38591805680558,100,74.38591805680558,2025-12-26T04:50:14.247416,midterm,2
9,Hindi,68.35464786476717,100,68.35464786476717,2025-12-26T04:50:14.247416,midterm,2
9,Mathematics,57.882770095267844,100,57.882770095267844,2026-01-19T04:50:14.247416,final,3
9,Science,74.07503415398945,100,74.07503415398945,2026-01-19T04:50:14.247416,final,3
9,English,62.76636726866812,100,62.76636726866812,2026-01-19T04:50:14.247416,final,3
9,Social Studies,78.12532871228099,100,78.12532871228099,2026-01-19T04:50:14.247416,final,3
9,Hindi,64.19516206359114,100,64.19516206359114,2026-01-19T04:50:14.247416,final,3
10,Mathematics,81.02549983266697,100,81.02549983266697,2025-11-16T04:50:14.247416,midterm,1
10,Science,57.6936228591292,100,57.6936228591292,2025-11-16T04:50:14.247416,midterm,1
10,English,62.30554062043481,100,62.30554062043481,2025-11-16T04:50:14.247416,midterm,1
10,Social Studies,73.66132795618827,100,73.66132795618827,2025-11-16T04:50:14.247416,midterm,1
10,Hindi,53.21751261815202,100,53.21751261815202,2025-11-16T04:50:14.247416,midterm,1
10,Mathematics,67.80075512853287,100,67.80075512853287,2025-10-24T04:50:14.247416,midterm,2
10,Science,78.59758332531585,100,78.59758332531585,2025-10-24T04:50:14.247416,midterm,2
10,English,49.45132343687929,100,49.45132343687929,2025-10-24T04:50:14.247416,midterm,2
10,Social Studies,67.37249436781461,100,67.37249436781461,2025-10-24T04:50:14.247416,midterm,2
10,Hindi,68.1249837249758,100,68.1249837249758,2025-10-24T04:50:14.247416,midterm,2
10,Mathematics,73.34438450026468,100,73.34438450026468,2025-12-08T04:50:14.247416,final,3
10,Science,53.15664867371075,100,53.15664867371075,2025-12-08T04:50:14.247416,final,3
10,English,52.32158965164881,100,52.32158965164881,2025-12-08T04:50:14.247416,final,3
10,Social Studies,70.74557143866055,100,70.74557143866055,2025-12-08T04:50:14.247416,final,3
10,Hindi,68.49600251482343,100,68.49600251482343,2025-12-08T04:50:14.247416,final,3
11,Mathematics,76.12102994120714,100,76.12102994120714,2025-10-06T04:50:14.247416,midterm,1
11,Science,77.08058353271812,100,77.08058353271812,2025-10-06T04:50:14.247416,midterm,1
11,English,66.81585422196346,100,66.81585422196346,2025-10-06T04:50:14.247416,midterm,1
11,Social Studies,75.9386384093584,100,75.9386384093584,2025-10-06T04:50:14.247416,midterm,1
11,Hindi,76.54682617073519,100,76.54682617073519,2025-10-06T04:50:14.247416,midterm,1
11,Mathematics,66.47258725748469,100,66.47258725748469,2025-12-05T04:50:14.247416,midterm,2
11,Science,92.27384654919594,100,92.27384654919594,2025-12-05T04:50:14.247416,midterm,2
11,English,78.35443064686625,100,78.35443064686625,2025-12-05T04:50:14.247416,midterm,2
11,Social Studies,61.70306646572188,100,61.70306646572188,2025-12-05T04:50:14.247416,midterm,2
11,Hindi,80.18163752408667,100,80.18163752408667,2025-12-05T04:50:14.247416,midterm,2
11,Mathematics,63.869284735475155,100,63.869284735475155,2025-10-31T04:50:14.247416,final,3
11,Science,81.48694747517288,100,81.48694747517288,2025-10-31T04:50:14.247416,final,3
11,English,85.20205722782241,100,85.20205722782241,2025-10-31T04:50:14.247416,final,3
11,Social Studies,65.40927825423127,100,65.40927825423127,2025-10-31T04:50:14.247416,final,3
11,Hindi,83.24986273019158,100,83.24986273019158,2025-10-31T04:50:14.247416,final,3
12,Mathematics,49.22729951427699,100,49.22729951427699,2025-11-11T04:50:14.247416,midterm,1
12,Science,53.32009184485691,100,53.32009184485691,2025-11-11T04:50:14.247416,midterm,1
12,English,64.0674200714515,100,64.0674200714515,2025-11-11T04:50:14.247416,midterm,1
12,Social Studies,42.645609084883304,100,42.645609084883304,2025-11-11T04:50:14.247416,midterm,1
12,Hindi,37.562128601337115,100,37.562128601337115,2025-11-11T04:50:14.247416,midterm,1
12,Mathematics,36.20434594865678,100,36.20434594865678,2025-12-31T04:50:14.247416,midterm,2
12,Science,36.94138739525763,100,36.94138739525763,2025-12-31T04:50:14.247416,midterm,2
12,English,44.32847315077097,100,44.32847315077097,2025-12-31T04:50:14.247416,midterm,2
12,Social Studies,48.51100999307845,100,48.51100999307845,2025-12-31T04:50:14.247416,midterm,2
12,Hindi,47.8663982382122,100,47.8663982382122,2025-12-31T04:50:14.247416,midterm,2
12,Mathematics,53.37132273527225,100,53.37132273527225,2025-10-23T04:50:14.247416,final,3
12,Science,45.229509163691084,100,45.229509163691084,2025-10-23T04:50:14.247416,final,3
12,English,59.63483101648518,100,59.63483101648518,2025-10-23T04:50:14.247416,final,3
12,Social Studies,42.45292191253245,100,42.45292191253245,2025-10-23T04:50:14.247416,final,3
12,Hindi,72.3011819108082,100,72.3011819108082,2025-10-23T04:50:14.247416,final,3
13,Mathematics,46.68865148869214,100,46.68865148869214,2025-12-05T04:50:14.247416,midterm,1
13,Science,31.86040244687925,100,31.86040244687925,2025-12-05T04:50:14.247416,midterm,1
13,English,29.723053030430954,100,29.723053030430954,2025-12-05T04:50:14.247416,midterm,1
13,Social Studies,45.25670216347393,100,45.25670216347393,2025-12-05T04:50:14.247416,midterm,1
13,Hindi,38.19735015778357,100,38.19735015778357,2025-12-05T04:50:14.247416,midterm,1
13,Mathematics,47.571982951962994,100,47.571982951962994,2025-10-21T04:50:14.247416,midterm,2
13,Science,45.16435425677753,100,45.16435425677753,2025-10-21T04:50:14.247416,midterm,2
13,English,39.70368888447335,100,39.70368888447335,2025-10-21T04:50:14.247416,midterm,2
13,Social Studies,31.964040830358027,100,31.964040830358027,2025-10-21T04:50:14.247416,midterm,2
13,Hindi,25.28350576418343,100,25.28350576418343,2025-10-21T04:50:14.247416,midterm,2
13,Mathematics,35.96682849037187,100,35.96682849037187,2026-02-09T04:50:14.247416,final,3
13,Science,48.9959659542768,100,48.9959659542768,2026-02-09T04:50:14.247416,final,3
13,English,42.57291545234412,100,42.57291545234412,2026-02-09T04:50:14.247416,final,3
13,Social Studies,27.974590223922196,100,27.974590223922196,2026-02-09T04:50:14.247416,final,3
13,Hindi,42.16378726955389,100,42.16378726955389,2026-02-09T04:50:14.247416,final,3
14,Mathematics,90.74589910486165,100,90.74589910486165,2026-02-25T04:50:14.247416,midterm,1
14,Science,78.05415094556196,100,78.05415094556196,2026-02-25T04:50:14.247416,midterm,1
14,English,88.42997636702856,100,88.42997636702856,2026-02-25T04:50:14.247416,midterm,1
14,Social Studies,87.47481249203328,100,87.47481249203328,2026-02-25T04:50:14.247416,midterm,1
14,Hindi,75.46302232926706,100,75.46302232926706,2026-02-25T04:50:14.247416,midterm,1
14,Mathematics,90.47059891105611,100,90.47059891105611,2026-02-21T04:50:14.247416,midterm,2
14,Science,92.50057057125564,100,92.50057057125564,2026-02-21T04:50:14.247416,midterm,2
14,English,97.72323773932605,100,97.72323773932605,2026-02-21T04:50:14.247416,midterm,2
14,Social Studies,97.43074582792232,100,97.43074582792232,2026-02-21T04:50:14.247416,midterm,2
14,Hindi,73.11603162800237,100,73.11603162800237,2026-02-21T04:50:14.247416,midterm,2
14,Mathematics,77.51447490842206,100,77.51447490842206,2025-12-26T04:50:14.247416,final,3
14,Science,92.04307797965988,100,92.04307797965988,2025-12-26T04:50:14.247416,final,3
14,English,92.03058481669538,100,92.03058481669538,2025-12-26T04:50:14.247416,final,3
14,Social Studies,92.04320217063376,100,92.04320217063376,2025-12-26T04:50:14.247416,final,3
14,Hindi,100.0,100,100.0,2025-12-26T04:50:14.247416,final,3
15,Mathematics,76.08415576193985,100,76.08415576193985,2026-02-06T04:50:14.247416,midterm,1
15,Science,81.73090705681417,100,81.73090705681417,2026-02-06T04:50:14.247416,midterm,1
15,English,79.91526828994022,100,79.91526828994022,2026-02-06T04:50:14.247416,midterm,1
15,Social Studies,76.88916316806616,100,76.88916316806616,2026-02-06T04:50:14.247416,midterm,1
15,Hindi,67.22255820860474,100,67.22255820860474,2026-02-06T04:50:14.247416,midterm,1
15,Mathematics,77.96494285994086,100,77.96494285994086,2026-03-10T04:50:14.247416,midterm,2
15,Science,62.64699850963247,100,62.64699850963247,2026-03-10T04:50:14.247416,midterm,2
15,English,68.0070645876081,100,68.0070645876081,2026-03-10T04:50:14.247416,midterm,2
15,Social Studies,65.52161517671715,100,65.52161517671715,2026-03-10T04:50:14.247416,midterm,2
15,Hindi,71.19399204887141,100,71.19399204887141,2026-03-10T04:50:14.247416,midterm,2
15,Mathematics,93.52183632174328,100,93.52183632174328,2026-02-02T04:50:14.248411,final,3
15,Science,51.70259872909071,100,51.70259872909071,2026-02-02T04:50:14.248411,final,3
15,English,77.23785255875332,100,77.23785255875332,2026-02-02T04:50:14.248411,final,3
15,Social Studies,54.248091943111675,100,54.248091943111675,2026-02-02T04:50:14.248411,final,3
15,Hindi,65.65593199711385,100,65.65593199711385,2026-02-02T04:50:14.248411,final,3
16,Mathematics,52.69055372078449,100,52.69055372078449,2025-10-02T04:50:14.248411,midterm,1
16,Science,42.44384794206546,100,42.44384794206546,2025-10-02T04:50:14.248411,midterm,1
16,English,31.023599971817767,100,31.023599971817767,2025-10-02T04:50:14.248411,midterm,1
16,Social Studies,34.64801065851115,100,34.64801065851115,2025-10-02T04:50:14.248411,midterm,1
16,Hindi,48.59702524045759,100,48.59702524045759,2025-10-02T04:50:14.248411,midterm,1
16,Mathematics,34.497381433939466,100,34.497381433939466,2026-03-11T04:50:14.248411,midterm,2
16,Science,43.96563364693058,100,43.96563364693058,2026-03-11T04:50:14.248411,midterm,2
16,English,42.25676615014897,100,42.25676615014897,2026-03-11T04:50:14.248411,midterm,2
16,Social Studies,35.285044275052655,100,35.285044275052655,2026-03-11T04:50:14.248411,midterm,2
16,Hindi,63.240488644364085,100,63.240488644364085,2026-03-11T04:50:14.248411,midterm,2
16,Mathematics,48.14023797429094,100,48.14023797429094,2025-11-18T04:50:14.248411,final,3
16,Science,21.54962188453476,100,21.54962188453476,2025-11-18T04:50:14.248411,final,3
16,English,43.66559089880511,100,43.66559089880511,2025-11-18T04:50:14.248411,final,3
16,Social Studies,35.18318310342695,100,35.18318310342695,2025-11-18T04:50:14.248411,final,3
16,Hindi,50.32538109907307,100,50.32538109907307,2025-11-18T04:50:14.248411,final,3
17,Mathematics,56.4093364085508,100,56.4093364085508,2025-10-10T04:50:14.248411,midterm,1
17,Science,63.18717937820882,100,63.18717937820882,2025-10-10T04:50:14.248411,midterm,1
17,English,69.38441658268238,100,69.38441658268238,2025-10-10T04:50:14.248411,midterm,1
17,Social Studies,72.99209573457902,100,72.99209573457902,2025-10-10T04:50:14.248411,midterm,1
17,Hindi,52.33157972232004,100,52.33157972232004,2025-10-10T04:50:14.248411,midterm,1
17,Mathematics,60.989531434468326,100,60.989531434468326,2025-12-17T04:50:14.248411,midterm,2
17,Science,59.58509068126825,100,59.58509068126825,2025-12-17T04:50:14.248411,midterm,2
17,English,57.80125146714069,100,57.80125146714069,2025-12-17T04:50:14.248411,midterm,2
17,Social Studies,81.98908619568877,100,81.98908619568877,2025-12-17T04:50:14.248411,midterm,2
17,Hindi,68.38436090248736,100,68.38436090248736,2025-12-17T04:50:14.248411,midterm,2
17,Mathematics,51.725704249527354,100,51.725704249527354,2025-11-27T04:50:14.248411,final,3
17,Science,73.51316326342557,100,73.51316326342557,2025-11-27T04:50:14.248411,final,3
17,English,85.55610576300414,100,85.55610576300414,2025-11-27T04:50:14.248411,final,3
17,Social Studies,74.65919639838928,100,74.65919639838928,2025-11-27T04:50:14.248411,final,3
17,Hindi,49.14084413333768,100,49.14084413333768,2025-11-27T04:50:14.248411,final,3
18,Mathematics,48.35710701331018,100,48.35710701331018,2025-10-26T04:50:14.248411,midterm,1
18,Science,65.86855923383892,100,65.86855923383892,2025-10-26T04:50:14.248411,midterm,1
18,English,46.12275308578488,100,46.12275308578488,2025-10-26T04:50:14.248411,midterm,1
18,Social Studies,57.63764202343498,100,57.63764202343498,2025-10-26T04:50:14.248411,midterm,1
18,Hindi,60.94578827626606,100,60.94578827626606,2025-10-26T04:50:14.248411,midterm,1
18,Mathematics,43.93014302619186,100,43.93014302619186,2025-12-06T04:50:14.248411,midterm,2
18,Science,52.60419418135469,100,52.60419418135469,2025-12-06T04:50:14.248411,midterm,2
18,English,20.786774341281962,100,20.786774341281962,2025-12-06T04:50:14.248411,midterm,2
18,Social Studies,42.955571328629794,100,42.955571328629794,2025-12-06T04:50:14.248411,midterm,2
18,Hindi,50.67376622804109,100,50.67376622804109,2025-12-06T04:50:14.248411,midterm,2
18,Mathematics,40.7216159223242,100,40.7216159223242,2026-02-20T04:50:14.248411,final,3
18,Science,69.52356078128904,100,69.52356078128904,2026-02-20T04:50:14.248411,final,3
18,English,38.89803396236636,100,38.89803396236636,2026-02-20T04:50:14.248411,final,3
18,Social Studies,48.799002875002856,100,48.799002875002856,2026-02-20T04:50:14.248411,final,3
18,Hindi,54.5068535148336,100,54.5068535148336,2026-02-20T04:50:14.248411,final,3
19,Mathematics,71.47439001123989,100,71.47439001123989,2026-01-20T04:50:14.248411,midterm,1
19,Science,42.70303560878433,100,42.70303560878433,2026-01-20T04:50:14.248411,midterm,1
19,English,68.69329464212832,100,68.69329464212832,2026-01-20T04:50:14.248411,midterm,1
19,Social Studies,57.1639877307746,100,57.1639877307746,2026-01-20T04:50:14.248411,midterm,1
19,Hindi,47.24657061009922,100,47.24657061009922,2026-01-20T04:50:14.248411,midterm,1
19,Mathematics,61.68269186321144,100,61.68269186321144,2026-01-06T04:50:14.248411,midterm,2
19,Science,59.05225407631343,100,59.05225407631343,2026-01-06T04:50:14.248411,midterm,2
19,English,51.05948834899078,100,51.05948834899078,2026-01-06T04:50:14.248411,midterm,2
19,Social Studies,57.75967797047892,100,57.75967797047892,2026-01-06T04:50:14.248411,midterm,2
19,Hindi,53.20852115196113,100,53.20852115196113,2026-01-06T04:50:14.248411,midterm,2
19,Mathematics,58.19683057309121,100,58.19683057309121,2025-09-23T04:50:14.248411,final,3
19,Science,63.6829638657892,100,63.6829638657892,2025-09-23T04:50:14.248411,final,3
19,English,72.92182528203224,100,72.92182528203224,2025-09-23T04:50:14.248411,final,3
19,Social Studies,44.68350213231024,100,44.68350213231024,2025-09-23T04:50:14.248411,final,3
19,Hindi,78.3919908671414,100,78.3919908671414,2025-09-23T04:50:14.248411,final,3
20,Mathematics,20.46358902282417,100,20.46358902282417,2025-12-18T04:50:14.248411,midterm,1
20,Science,38.46661606769335,100,38.46661606769335,2025-12-18T04:50:14.248411,midterm,1
20,English,45.867639082894954,100,45.867639082894954,2025-12-18T04:50:14.248411,midterm,1
20,Social Studies,42.79438569539951,100,42.79438569539951,2025-12-18T04:50:14.248411,midterm,1
20,Hindi,33.757471819843246,100,33.757471819843246,2025-12-18T04:50:14.248411,midterm,1
20,Mathematics,37.903244514476434,100,37.903244514476434,2026-01-04T04:50:14.248411,midterm,2
20,Science,35.05445767146086,100,35.05445767146086,2026-01-04T04:50:14.248411,midterm,2
20,English,34.09081944860707,100,34.09081944860707,2026-01-04T04:50:14.248411,midterm,2
20,Social Studies,48.48048798825943,100,48.48048798825943,2026-01-04T04:50:14.248411,midterm,2
20,Hindi,43.55462187769966,100,43.55462187769966,2026-01-04T04:50:14.248411,midterm,2
20,Mathematics,33.05537106544264,100,33.05537106544264,2026-01-21T04:50:14.248411,final,3
20,Science,48.98046577238169,100,48.98046577238169,2026-01-21T04:50:14.248411,final,3
20,English,43.05746222681528,100,43.05746222681528,2026-01-21T04:50:14.248411,final,3
20,Social Studies,48.11308820643879,100,48.11308820643879,2026-01-21T04:50:14.248411,final,3
20,Hindi,46.28075543728531,100,46.28075543728531,2026-01-21T04:50:14.248411,final,3
21,Mathematics,59.5737766495417,100,59.5737766495417,2025-12-29T04:50:14.248411,midterm,1
21,Science,62.26191635679273,100,62.26191635679273,2025-12-29T04:50:14.248411,midterm,1
21,English,75.33666280999505,100,75.33666280999505,2025-12-29T04:50:14.248411,midterm,1
21,Social Studies,73.96742941309708,100,73.96742941309708,2025-12-29T04:50:14.248411,midterm,1
21,Hindi,67.65471081912095,100,67.65471081912095,2025-12-29T04:50:14.248411,midterm,1
